Epoch: 0	Acc: 0.36664119004660006	Loss: 2.3266080194537584	IoU: 0.13591547347933677
Epoch: 1	Acc: 0.5814885133823917	Loss: 1.4555859723596525	IoU: 0.23484448188151025
Epoch: 2	Acc: 0.6849096142199924	Loss: 1.214827406311848	IoU: 0.29951902384612156
Epoch: 3	Acc: 0.7110677698605123	Loss: 1.078172809561097	IoU: 0.3292951841765837
Epoch: 4	Acc: 0.7550674004856641	Loss: 1.0020631463008494	IoU: 0.37845620798029495
Epoch: 5	Acc: 0.7515073361573021	Loss: 0.9184383870518882	IoU: 0.38656452621420395
Epoch: 6	Acc: 0.7761831491428659	Loss: 0.8925435057928784	IoU: 0.41048381980794624
Epoch: 7	Acc: 0.7940690956162938	Loss: 0.84418354164297	IoU: 0.43777499481364796
Epoch: 8	Acc: 0.7921820390386798	Loss: 0.800993018673047	IoU: 0.44333012350597534
Epoch: 9	Acc: 0.7956956215852694	Loss: 0.8457797277931701	IoU: 0.4401017123492273
Epoch: 10	Acc: 0.8222456779841751	Loss: 0.7628720842629828	IoU: 0.48196085863148586
Epoch: 11	Acc: 0.8124347588581048	Loss: 0.7715283534727543	IoU: 0.481547118768582
Epoch: 12	Acc: 0.8332609872940827	Loss: 0.73735748038557	IoU: 0.4938002496553999
Epoch: 13	Acc: 0.8138656561946701	Loss: 0.8030805699481226	IoU: 0.4739379141251827
Epoch: 14	Acc: 0.828815370620986	Loss: 0.7143118332556331	IoU: 0.4980490442880056
Epoch: 15	Acc: 0.8294307933796865	Loss: 0.6761872799174696	IoU: 0.5043572060503022
Epoch: 16	Acc: 0.8344477538679081	Loss: 0.7128279541453345	IoU: 0.5122221041778542
Epoch: 17	Acc: 0.8471335012561783	Loss: 0.6724221125610551	IoU: 0.5276668877766535
Epoch: 18	Acc: 0.8402819150743394	Loss: 0.6631451051893134	IoU: 0.5286307071438048
Epoch: 19	Acc: 0.8527415135495588	Loss: 0.6593263192103341	IoU: 0.5352265821306231
Epoch: 20	Acc: 0.8605137985473283	Loss: 0.6606340509094727	IoU: 0.5313126569671637
Epoch: 21	Acc: 0.8606924350648273	Loss: 0.6215155227694239	IoU: 0.560386041477688
Epoch: 22	Acc: 0.8517305958809703	Loss: 0.6272201441911796	IoU: 0.5489513714907643
Epoch: 23	Acc: 0.866529435929521	Loss: 0.6282543963538637	IoU: 0.563277021842126
Epoch: 24	Acc: 0.8510630642781886	Loss: 0.6108141728133092	IoU: 0.5460998059914747
Epoch: 25	Acc: 0.859951559417468	Loss: 0.605587110804809	IoU: 0.5731052723536946
Epoch: 26	Acc: 0.8715748416945029	Loss: 0.6034950186938212	IoU: 0.5945609362116305
Epoch: 27	Acc: 0.8759298151679685	Loss: 0.6118324127947048	IoU: 0.5834793893318839
Epoch: 28	Acc: 0.8641243137398781	Loss: 0.5866183824513997	IoU: 0.5811664749201719
Epoch: 29	Acc: 0.8687426996243182	Loss: 0.5920421969838146	IoU: 0.5727154747411674
Epoch: 30	Acc: 0.8685404863588886	Loss: 0.638784116413852	IoU: 0.5849752817666041
Epoch: 31	Acc: 0.8433073346816606	Loss: 0.6979090947450687	IoU: 0.5232895226715034
Epoch: 32	Acc: 0.8727800667508778	Loss: 0.5933610990151434	IoU: 0.5760019941824484
Epoch: 33	Acc: 0.8459550350470136	Loss: 0.5797185452897194	IoU: 0.5684722494258168
Epoch: 34	Acc: 0.8816281178887427	Loss: 0.5666067888181986	IoU: 0.6057834228994476
Epoch: 35	Acc: 0.8744650326585379	Loss: 0.556690831175172	IoU: 0.5904712511298097
Epoch: 36	Acc: 0.8775996664237058	Loss: 0.5671457115983561	IoU: 0.6050398260463153
Epoch: 37	Acc: 0.8782146477924412	Loss: 0.6015680062066328	IoU: 0.5901953686196935
Epoch: 38	Acc: 0.8763649841404814	Loss: 0.5390105364269603	IoU: 0.6028945567382153
Epoch: 39	Acc: 0.8855872164992591	Loss: 0.5440123667278166	IoU: 0.6244893409533502
Epoch: 40	Acc: 0.8811959027300399	Loss: 0.5205169682712909	IoU: 0.6290018575667838
Epoch: 41	Acc: 0.8738532152251959	Loss: 0.5383286019938449	IoU: 0.6113547379749991
Epoch: 42	Acc: 0.8957323027946604	Loss: 0.5361248552720878	IoU: 0.6236583031994197
Epoch: 43	Acc: 0.8904334518553306	Loss: 0.5329130387163784	IoU: 0.6178129286265868
Epoch: 44	Acc: 0.8860337408423332	Loss: 0.527282759714561	IoU: 0.630067078432313
Epoch: 45	Acc: 0.888269473049214	Loss: 0.5515144714497188	IoU: 0.626765659020643
Epoch: 46	Acc: 0.898138065062809	Loss: 0.533528086346254	IoU: 0.6475826685188298
Epoch: 47	Acc: 0.8802094241011041	Loss: 0.5045270373187994	IoU: 0.6425662167125881
Epoch: 48	Acc: 0.8786953617977717	Loss: 0.5008263322357126	IoU: 0.6316724883994898
Epoch: 49	Acc: 0.8836808837774047	Loss: 0.4942451266598051	IoU: 0.6332637850509267
Epoch: 50	Acc: 0.8871444072843692	Loss: 0.5247425877501147	IoU: 0.6388522981603222
Epoch: 51	Acc: 0.8924787554828355	Loss: 0.5272398034016804	IoU: 0.6414365215338804
Epoch: 52	Acc: 0.8857689961924845	Loss: 0.4942283378072714	IoU: 0.6520300365310433
Epoch: 53	Acc: 0.8870071387370603	Loss: 0.4983872880598272	IoU: 0.639256309937844
Epoch: 54	Acc: 0.8951834379847979	Loss: 0.556307551363287	IoU: 0.6298372442806643
Epoch: 55	Acc: 0.8951660507200866	Loss: 0.4984437088978911	IoU: 0.6502107435252823
Epoch: 56	Acc: 0.8947472486568481	Loss: 0.4867897758471088	IoU: 0.6566989542600927
Epoch: 57	Acc: 0.8936995019106633	Loss: 0.500855893304234	IoU: 0.6496503217038972
Epoch: 58	Acc: 0.901141747113679	Loss: 0.4726820038375995	IoU: 0.6755643770391405
Epoch: 59	Acc: 0.9118167133106772	Loss: 0.4982229984122698	IoU: 0.6699384506081874
Epoch: 60	Acc: 0.8967361534905035	Loss: 0.4632444866989908	IoU: 0.6694587986842685
Epoch: 61	Acc: 0.8927963535851793	Loss: 0.46611266657793987	IoU: 0.6651559215837913
Epoch: 62	Acc: 0.8884083082732125	Loss: 0.47363030235625775	IoU: 0.6552001158655798
Epoch: 63	Acc: 0.8968190111482832	Loss: 0.4690569148769128	IoU: 0.6656380941250487
Epoch: 64	Acc: 0.894993641940359	Loss: 0.45851390818745724	IoU: 0.6661225397491711
Epoch: 65	Acc: 0.8958279866828508	Loss: 0.45548511399744357	IoU: 0.6654264033947501
Epoch: 66	Acc: 0.8925225195046629	Loss: 0.46773705673407157	IoU: 0.6486351981563466
Epoch: 67	Acc: 0.8966724382203002	Loss: 0.5002017411185763	IoU: 0.6705598589899597
Epoch: 68	Acc: 0.8970626184462007	Loss: 0.46363746005652956	IoU: 0.6640149099833208
Epoch: 69	Acc: 0.9041423397613106	Loss: 0.47671177933889	IoU: 0.6715173466656715
Epoch: 70	Acc: 0.9028501564684667	Loss: 0.4589357192878396	IoU: 0.6853970750388373
Epoch: 71	Acc: 0.9021014565423691	Loss: 0.4448464233050676	IoU: 0.6831055983725963
Epoch: 72	Acc: 0.9118122820496914	Loss: 0.45806987494327095	IoU: 0.6945750420648308
Epoch: 73	Acc: 0.9051204025416115	Loss: 0.4698983872497035	IoU: 0.6703103071525507
Epoch: 74	Acc: 0.9039452257351998	Loss: 0.47152814726058245	IoU: 0.6620918935121736
Epoch: 75	Acc: 0.911061416193492	Loss: 0.4535437837914062	IoU: 0.6854374106192673
Epoch: 76	Acc: 0.8970350289836106	Loss: 0.4648865295723683	IoU: 0.6754428141596069
Epoch: 77	Acc: 0.9084085735544523	Loss: 0.44093732687271103	IoU: 0.6897797042496936
Epoch: 78	Acc: 0.9052221356978308	Loss: 0.44617963496280727	IoU: 0.6799381127146228
